4.99302700E+6	4.99305600E+6
5.08076900E+6	5.08085600E+6
5.08852200E+6	5.08826700E+6
5.50566800E+6	5.50543600E+6
5.57730100E+6	5.57684000E+6
8.39213100E+6	8.39228700E+6
9.15221000E+6	9.15182600E+6
9.41100000E+6	9.40992400E+6
9.45377800E+6	9.45240800E+6
5.60399800E+6	5.60381300E+6
8.29760000E+6	8.29765700E+6
8.40042700E+6	8.40020400E+6
9.22545920E+6	9.22495500E+6
9.24724600E+6	9.24688800E+6
9.52764100E+6	9.52647800E+6
15.73437600E+6	15.73195200E+6

